timestamp,brightness_sum,brightness_mean,red_sum,green_sum,blue_sum,red_mean,green_mean,blue_mean
2026-05-27 14:30:00,79392.0078125,60.14546203613281,26606.0,85602.0,173310.0,20.15606117248535,64.8499984741211,131.2954559326172
2026-05-27 14:40:00,74338.671875,56.317176818847656,20013.0,80700.0,171291.0,15.16136360168457,61.1363639831543,129.7659149169922
2026-05-27 14:50:00,78315.2109375,59.32970428466797,22184.0,85085.0,176540.0,16.806060791015625,64.45833587646484,133.742431640625
2026-05-27 15:00:00,79967.5625,60.581485748291016,24543.0,86231.0,181126.0,18.593181610107422,65.3265151977539,137.21665954589844
2026-05-27 15:10:00,78921.609375,59.78909683227539,24171.0,85089.0,179047.0,18.311363220214844,64.46136474609375,135.64166259765625
2026-05-27 15:20:00,80074.1953125,60.662269592285156,28519.0,85309.0,180029.0,21.605302810668945,64.6280288696289,136.38560485839844
2026-05-27 15:30:00,78259.4609375,59.287471771240234,29280.0,83025.0,175274.0,22.18181800842285,62.897727966308594,132.78334045410156
2026-05-27 15:40:00,77436.0859375,58.663700103759766,32041.0,81270.0,173130.0,24.27348518371582,61.568180084228516,131.15908813476562
2026-05-27 15:50:00,79848.71875,60.491455078125,36360.0,83534.0,171401.0,27.545454025268555,63.28333282470703,129.8492431640625
2026-05-27 16:00:00,80941.9375,61.31964874267578,40370.0,84136.0,168772.0,30.58333396911621,63.73939514160156,127.85757446289062
2026-05-27 16:10:00,89042.546875,67.45647430419922,50031.0,91998.0,174644.0,37.90227127075195,69.6954574584961,132.30606079101562
2026-05-27 16:20:00,94881.71875,71.88008880615234,59482.0,96562.0,182478.0,45.0621223449707,73.15303039550781,138.24090576171875
2026-05-27 16:30:00,86603.890625,65.6090087890625,52125.0,88234.0,171981.0,39.4886360168457,66.84394073486328,130.28863525390625
2026-05-27 16:40:00,84813.015625,64.25228118896484,51749.0,86241.0,168030.0,39.20378875732422,65.33409118652344,127.29545593261719
2026-05-27 16:50:00,83256.21875,63.07289123535156,50802.0,84655.0,164964.0,38.48636245727539,64.13257598876953,124.97272491455078
2026-05-27 17:00:00,86289.9921875,65.37120819091797,55985.0,86774.0,170732.0,42.412879943847656,65.73787689208984,129.34242248535156
2026-05-27 17:10:00,86861.953125,65.80451202392578,55457.0,87564.0,172382.0,42.01287841796875,66.33636474609375,130.59242248535156
2026-05-27 17:20:00,86529.734375,65.55282592773438,51190.0,88183.0,174215.0,38.780303955078125,66.80530548095703,131.98106384277344
2026-05-27 17:30:00,80124.296875,60.700225830078125,42646.0,82462.0,167325.0,32.30757522583008,62.47121047973633,126.76136016845703
2026-05-27 17:40:00,74682.8515625,56.577919006347656,36490.0,77355.0,160674.0,27.643939971923828,58.602272033691406,121.72272491455078
2026-05-27 17:50:00,47247.15625,35.79330062866211,12241.0,49565.0,127366.0,9.27348518371582,37.54924392700195,96.48939514160156
2026-05-27 18:00:00,26701.724609375,20.228578567504883,613.0,27396.0,96646.0,0.4643939435482025,20.754545211791992,73.21666717529297
2026-05-27 18:10:00,24547.486328125,18.596580505371094,1379.0,25148.0,86819.0,1.0446969270706177,19.051515579223633,65.77197265625
2026-05-27 18:20:00,25100.94921875,19.015871047973633,2156.0,26021.0,83549.0,1.6333333253860474,19.712879180908203,63.29469680786133
2026-05-27 18:30:00,27829.548828125,21.082990646362305,4566.0,29572.0,79071.0,3.4590909481048584,22.403030395507812,59.90227127075195
2026-05-27 18:40:00,28242.171875,21.395584106445312,8042.0,29874.0,71559.0,6.092424392700195,22.631818771362305,54.21136474609375
2026-05-27 18:50:00,32471.404296875,24.59954833984375,12710.0,34737.0,68217.0,9.628787994384766,26.315908432006836,51.67954635620117
2026-05-27 19:00:00,34445.015625,26.094709396362305,18133.0,36081.0,66271.0,13.73712158203125,27.334091186523438,50.20530319213867
2026-05-27 19:10:00,33629.8515625,25.47715950012207,19224.0,35299.0,59515.0,14.563636779785156,26.741666793823242,45.087120056152344
2026-05-27 19:20:00,36873.88671875,27.934762954711914,25187.0,38276.0,57396.0,19.0810604095459,28.99696922302246,43.48181915283203
2026-05-27 19:30:00,36385.40234375,27.564699172973633,26081.0,37847.0,52251.0,19.758333206176758,28.67197036743164,39.58409118652344
2026-05-27 19:40:00,35187.3125,26.657054901123047,28006.0,35904.0,49235.0,21.21666717529297,27.200000762939453,37.29924392700195
2026-05-27 19:50:00,35075.234375,26.572147369384766,28162.0,36037.0,45904.0,21.334848403930664,27.300758361816406,34.7757568359375
2026-05-27 20:00:00,34494.0234375,26.1318359375,28559.0,35266.0,44322.0,21.63560676574707,26.71666717529297,33.577274322509766
2026-05-27 20:10:00,33691.90625,25.524171829223633,27708.0,34636.0,41959.0,20.990909576416016,26.23939323425293,31.787120819091797
2026-05-27 20:20:00,34248.21484375,25.94561767578125,28860.0,35108.0,41597.0,21.863636016845703,26.596969604492188,31.51287841796875
2026-05-27 20:30:00,37080.83203125,28.09153938293457,31774.0,37996.0,43641.0,24.071212768554688,28.784849166870117,33.061363220214844
2026-05-27 20:40:00,38094.26953125,28.859294891357422,34096.0,38753.0,43342.0,25.830303192138672,29.358333587646484,32.8348503112793
2026-05-27 20:50:00,37745.77734375,28.595285415649414,33726.0,38446.0,42646.0,25.549999237060547,29.125757217407227,32.30757522583008
2026-05-27 21:00:00,37234.1875,28.207717895507812,34320.0,37619.0,42004.0,26.0,28.499242782592773,31.821212768554688
2026-05-27 21:10:00,37281.27734375,28.243391036987305,33807.0,37828.0,42096.0,25.611364364624023,28.657575607299805,31.89090919494629
2026-05-27 21:20:00,36872.75390625,27.93390464782715,33009.0,37493.0,42105.0,25.006818771362305,28.40378761291504,31.897727966308594
2026-05-27 21:30:00,36304.51953125,27.5034236907959,31763.0,36892.0,43857.0,24.06287956237793,27.948484420776367,33.224998474121094
2026-05-27 21:40:00,35431.3671875,26.84194564819336,30469.0,35622.0,48155.0,23.08257484436035,26.986364364624023,36.48106002807617
2026-05-27 21:50:00,34928.77734375,26.46119499206543,27526.0,35387.0,52189.0,20.853031158447266,26.808332443237305,39.5371208190918
2026-05-27 22:00:00,34663.71484375,26.26038932800293,24267.0,35325.0,58726.0,18.384090423583984,26.761363983154297,44.48939514160156
2026-05-27 22:10:00,34598.921875,26.2113037109375,21146.0,35663.0,63671.0,16.019697189331055,27.017423629760742,48.2356071472168
2026-05-27 22:20:00,34162.72265625,25.880849838256836,19634.0,34901.0,69630.0,14.874242782592773,26.44015121459961,52.75
2026-05-27 22:30:00,34074.89453125,25.814313888549805,16052.0,35299.0,75019.0,12.160606384277344,26.741666793823242,56.832576751708984
2026-05-27 22:40:00,34798.63671875,26.36260414123535,11992.0,36598.0,84129.0,9.084848403930664,27.725757598876953,63.734092712402344
2026-05-27 22:50:00,36848.92578125,27.91585350036621,8730.0,39456.0,93825.0,6.613636493682861,29.89090919494629,71.07954406738281
2026-05-27 23:00:00,39542.015625,29.956071853637695,7041.0,42420.0,106735.0,5.334090709686279,32.1363639831543,80.85984802246094
2026-05-27 23:10:00,47183.625,35.74517059326172,8254.0,51029.0,123726.0,6.253030300140381,38.65833282470703,93.73181915283203
2026-05-27 23:20:00,68709.4296875,52.05259704589844,23392.0,73428.0,155411.0,17.72121238708496,55.62727355957031,117.73560333251953
